ID,Engagement Type,Company Name,Solution Engineer,Created,Core Platform,Challenge / Pain,TechWin Requirements,Integrations,DocAutomation,Mobile,In Person or Remote,With Partner?,RPA,Seller,Is Professional Services
555,Proceed to Custom Demo,Mary McKillop College,Barry Cairns,44630.62235,NWC,form provided by customer out into multi-step approval process and writing to google sheets + PDF convertor,"multistep approval process, starting one process from another, some basic RPA if time allows","google sheets, O365, Compass (SAS), ESS (HR system) integrations not required for demo",FALSE,FALSE,Remote,FALSE,TRUE,Ian Newark,FALSE
554,Demo Request,RCT,Chris Ben,44629.92758,Drawloop (DocGen for Salesforce),Want to see a demonstration of AUTODDP in drawloop including community login usage,Nintex Drawloop internal and community users AUTODDP functionality and technical questions,,FALSE,FALSE,Remote,FALSE,FALSE,Alex WilsonWilson,FALSE
553,Discovery & Qualification Assistance,Mary McKillop College,Barry Cairns,44629.61512, Nintex Workflow Cloud,,,,,,Remote,FALSE,,Ian Newark,
552,Discovery & Qualification Assistance,ISID Indonesia,Ranjit Ramachandran,44628.87083, Nintex Workflow Cloud,,,,,,Remote,TRUE,,Andy Gunawan,
551,Demo Request,Kiwirail,Thomas Kohlenbach,44628.53433,Promapp,"KIwrail are going through major changes. Clayton has come across from ACC where we was a massive Promapp user and loves it. Not across all of Promapp's capabilities and would like to implement Promapp deeper across the org, and look at automation following this. One hour refresher with Q&A. Demo of all Modules would be appreciated too.",That it fits in with the plans that Clayton has for growing Promapp deeper within Kiwirail.,"APQC was mentioned, but they need to look at this internally.",TRUE,TRUE,Remote,FALSE,TRUE,John ForsdickForsdick,FALSE
550,Discovery & Qualification Assistance,SMRT Corporation,Ranjit Ramachandran,44627.89568, Nintex SharePoint OnPremises,,,,,,Remote,FALSE,,Evelyn Wah,
549,Demo Request,Auswide Bank,Chris Ben,44627.75428,Nintex Workflow Cloud,"Client uses standard on prem Forms and Workflow in SP 2016. Their forms and workflows have been designed very poorly with a lot of tech resources having now moved on. A

WF now sits with Support Services who see this set up as a major risk given they can not understand or troubleshoot solutions.

They want to migrate their 300 workflows to NWC and to have a more user friendly experience that is NWC.","Support Services and IT want a product demonstration of NWC to see the forms and WF designer and also to understand more around the capability vs what they use Nintex for now

They would also like to understand how the migration will work. 

I have already engaged Louis' team / RapidMation to carry out the migration work.","SPO
They use UiPath for RPA, I know in some instances how we have gotten a UiPath bot to start a nintex workflow so talking about this may be a value add",TRUE,FALSE,Remote,FALSE,FALSE,Sam GilmoreGilmore,FALSE
548,Demo Request,BBQ Galore,Barry Cairns,44627.65073,Nintex RPA,demonstrate a scenario where a bot is used to recon bank accounts and start an NWC process for anomalies,bot working on a programmatic basis starting a work flow when anomaly is detected,,FALSE,FALSE,Remote,FALSE,TRUE,Ian NewarkNewark,FALSE
547,Demo Request,Inchacape Australia,Thomas Kohlenbach,44627.61743,Promapp,"They have embarked on a new transformation project and have realised they fail every initiative they try - the reason is they dont understand process and they want to do this one right. 

we have a project manager who has had success with Promapp and wants to bring it in to the Australian business and they have set a meeting with the 6 directors to get them across the solution and why Promapp matters

meeting is at 9am friday

Agenda:
-	Who is ProMapp
-	Why ProMapp
-	What ProMapp can do
-	Case Studies
-	Understanding of the governance / structure around the system and processes eg. From my experience this - was done at a Organisational level eg. Owner & Expert 
-	When and the support you can offer for implementation – Process Mapping
-	Enablement / Training 
-	Annual Subscription costs and inclusions
-	Integrations and Automations with systems such as SharePoint, DocuSign, Digital Forms, 
-	Risk and compliance module 
-	Lite Live Demonstration",,,FALSE,FALSE,Remote,FALSE,FALSE,Jesse FallowfieldFallowfield,FALSE
546,Demo Request,Richard Cookes Construction,Bree Barsanti,44626.74749,Promapp,"they are looking at both a process management and also automation solution - I have introduced them to Promapp and NWC they want to see a demonstration. 

biggest challenge in getting engagement form the end users and contractors as they are a building company. also ensuring a current and real view is obtained.

Second is automating and remvoing paper based processes. they have contractor enablement/onboarding + staff churn to manage. reducing cost of operations wherever they can is of interest.","speed to document an manage process
simple to engage with and enable blue collar staff
change management workflows in PM, collaboration

convert Process maps to Workflows
build forms, workflows, doc generation","Primarily a MSFT shop - O365 and M365, Also use Aconnex (construction application), Hamertech for safety and Bambo HR",TRUE,TRUE,Remote,FALSE,FALSE,Jesse FallowfieldFallowfield,FALSE
545,Proceed to Custom Demo,DoD - Naval Construction Branch,Chris Ellis,44626.56514,SharePoint OnPremises,No workflow in place for document review process and subsequent audit gaps as a result.,"Document review process, tasks, analytics and a Promapp overview.",,FALSE,FALSE,Remote,FALSE,FALSE,Christian Lucarelli,FALSE
544,Demo Request,Warrnambool City Council,Bree Barsanti,44623.88659,Promapp,"Lanluas is working with Warrnambool, Moyne Shire & Corangmite on a shared services project
3 councils are looking to consolidate in near future
Promapp was initially looked at last year but this was put on hold
Recently - Warrnambool went through a HRP audit and they were found to be non-compliant with no processes documented.
Serious need for process documentation in HRP division with then scope for promapp to be centralised repository for shared services between the 3 councils.
We will demoing to Warrnambool initially to solve HRP non-compliance first.
They are not very experienced with process mapping so low barrier to entry and quickly solving this problem will be the main play.","- Local Gov Process Library - this will be big
- Payroll type process used as an example
- Version history for auditing
- Risk & Compliance Management
- Process Variants
- How easy it is to map out a process in promapp - end users will be present and are unexperienced so this will iron out any hesitations",,FALSE,FALSE,,FALSE,FALSE,Rufus OBrienOBrien,FALSE
543,Demo Request,Toll Express,Thomas Kohlenbach,44622.84465,Promapp,"Toll Express has been purchased by Alegro and is no longer under the same Toll banner, they currently have acknowledged the heavy reliance they have one a few employees referred to as the glue and the risk this imposes if these resources were to leave as processes are not documented at all. Knowledge retention is massive as well as the ability to map out processes in an understandable way to roll out to the wider team.","They want to see a demo of Promapp and how it is utilised for customers and external stakeholders, they have a process they would like to see built out, they did describe it to me, however there is no documentation to be shared on this, my recommendation was we will build out what we know then work with them during the demo to workshop and show them how easy the tool is to engage with, they were very surprised and extremely happy with this approach, I understand we are yet to do this however I did believe it would an incredible way to showcase the product in a different way. Thomas and I did work on a Toll deal in the past, therefore if he has bandwidth that would would be ideal, however dont really mind. We have locked in a meeting for Thursday the 17th so we have time up our sleeve",Not at this stage,FALSE,FALSE,,FALSE,FALSE,Raffaele MalvasoMalvaso,FALSE
542,Discovery & Qualification Assistance,SCEGS Darlinghurst,Barry Cairns,44622.71973, Nintex Workflow Cloud,,,,,,Remote,TRUE,,Ian Newark,
541,Proceed to Custom Demo,Doosan Corporation,Ranjit Ramachandran,44621.91782,NWC,"-Connecting NWC to SAP
-Calling NWC workflow from a MS Flow
-Nintex Analytics","- Ease of integration with SAP
- Possibility of a Korean language version","SAP, SuccessFactor",TRUE,FALSE,Remote,FALSE,FALSE,Rachel Lim,TRUE
540,Discovery & Qualification Assistance,Straits Constructions,Ranjit Ramachandran,44621.9051, Nintex Workflow Cloud,,,,,,Remote,FALSE,,Evelyn Wah,
539,Discovery & Qualification Assistance,Unicef India,Ranjit Ramachandran,44621.90399, Intelligent PDF converter,,,,,,Remote,FALSE,,Evelyn Wah,
538,Discovery & Qualification Assistance,DM Wenceslao,Ranjit Ramachandran,44621.90209, Nintex SharePoint Online (O365),,,,,,Remote,TRUE,,Evelyn Wah,
537,Demo Request,Mecwacare,Thomas Kohlenbach,44621.84169,Promapp,"Leesa & Cheryl are main contacts - look after business processes, projects, learning development, Quality & Risk
One of their team members has used Promapp before.
Currently have processes, policies and procedures stored in SP but this is getting hard to manage as they grow.
Lack of document control, document linkage, accessibility, navigation.
Workers in field need to access through mobile phone but find it hard to and end up ringing office to understand procedure.
A lot of time spent getting the properties right behind documents
Policies constantly getting updated so there is always a lot of work involved in the administration.
Currently formatted in visio and word docs
No robust process in for approvals, currently printing things off and signing them and there's no log of who's viewed it.

They are their own division but work closely with IT and report to Exec GM.","- Ease of use of process mapping, export from visio & word doc
- Group hierarchy 
- Process Approval workflows
- Process linkage
- Change management aspect
- Mobile app would be great here
- Process maps in procedure view as well as map view - this will be big as end users might be confused by maps
- Process variant management as a way to improve navigation
- Potentially Onboarding & Training",,FALSE,FALSE,,FALSE,FALSE,Rufus OBrienOBrien,FALSE
